,Step,Reward,Total Mean,Total Reward
427,152075,150.0,317.64018691588785,135950.0
428,152322,100.0,317.13286713286715,136050.0
429,152584,300.0,317.09302325581393,136350.0
430,153111,600.0,317.74941995359626,136950.0
431,153417,250.0,317.5925925925926,137200.0
432,153648,250.0,317.4364896073903,137450.0
433,153921,200.0,317.1658986175115,137650.0
434,154285,350.0,317.2413793103448,138000.0
435,154554,200.0,316.9724770642202,138200.0
436,154892,450.0,317.27688787185355,138650.0
437,155266,300.0,317.23744292237444,138950.0
438,155630,450.0,317.5398633257403,139400.0
439,156040,400.0,317.72727272727275,139800.0
440,156361,200.0,317.46031746031747,140000.0
441,156764,550.0,317.9864253393665,140550.0
442,157456,1000.0,319.5259593679458,141550.0
443,157726,250.0,319.3693693693694,141800.0
444,158044,350.0,319.438202247191,142150.0
445,158462,350.0,319.5067264573991,142500.0
446,158998,850.0,320.69351230425053,143350.0
447,159457,450.0,320.98214285714283,143800.0
448,159911,600.0,321.60356347438756,144400.0
449,160264,300.0,321.55555555555554,144700.0
450,160534,200.0,321.2860310421286,144900.0
451,160892,200.0,321.01769911504425,145100.0
452,161383,450.0,321.30242825607064,145550.0
453,161781,450.0,321.58590308370043,146000.0
454,162117,400.0,321.75824175824175,146400.0
455,162468,300.0,321.7105263157895,146700.0
456,162749,200.0,321.4442013129103,146900.0
457,163015,150.0,321.0698689956332,147050.0
458,163297,300.0,321.0239651416122,147350.0
459,163726,400.0,321.19565217391306,147750.0
460,163959,250.0,321.0412147505423,148000.0
461,164306,350.0,321.1038961038961,148350.0
462,164608,450.0,321.3822894168467,148800.0
463,164879,200.0,321.12068965517244,149000.0
464,165259,350.0,321.18279569892474,149350.0
465,165519,350.0,321.24463519313304,149700.0
466,165796,200.0,320.9850107066381,149900.0
467,166090,150.0,320.61965811965814,150050.0
468,166396,150.0,320.2558635394456,150200.0
469,166670,200.0,320.0,150400.0
470,167204,400.0,320.1698513800425,150800.0
471,167460,250.0,320.021186440678,151050.0
472,167821,350.0,320.0845665961945,151400.0
473,168217,350.0,320.1476793248945,151750.0
474,168502,300.0,320.10526315789474,152050.0
475,168895,300.0,320.06302521008405,152350.0
476,169199,350.0,320.12578616352204,152700.0
477,169603,500.0,320.5020920502092,153200.0
478,169868,250.0,320.35490605427975,153450.0
479,170346,550.0,320.8333333333333,154000.0
480,171076,700.0,321.6216216216216,154700.0
481,171678,700.0,322.4066390041494,155400.0
482,171975,350.0,322.463768115942,155750.0
483,172443,600.0,323.03719008264466,156350.0
484,172942,400.0,323.1958762886598,156750.0
485,173300,300.0,323.14814814814815,157050.0
486,173575,150.0,322.7926078028747,157200.0
487,174203,600.0,323.3606557377049,157800.0
488,174713,500.0,323.72188139059307,158300.0
489,175118,300.0,323.6734693877551,158600.0
490,176090,950.0,324.94908350305496,159550.0
491,176354,150.0,324.5934959349593,159700.0
492,177045,950.0,325.86206896551727,160650.0
493,177316,150.0,325.50607287449395,160800.0
494,177600,150.0,325.1515151515151,160950.0
495,178011,400.0,325.3024193548387,161350.0
496,178748,800.0,326.2575452716298,162150.0
497,179198,500.0,326.60642570281124,162650.0
498,179476,200.0,326.35270541082167,162850.0
499,179970,550.0,326.8,163400.0
500,180280,300.0,326.74650698602795,163700.0
501,181115,950.0,327.9880478087649,164650.0
502,181696,450.0,328.2306163021869,165100.0
503,182111,350.0,328.2738095238095,165450.0
504,182607,400.0,328.41584158415844,165850.0
505,182989,400.0,328.55731225296444,166250.0
506,183356,300.0,328.5009861932939,166550.0
507,183799,350.0,328.54330708661416,166900.0
