,Step,Reward,Total Mean,Total Reward
478,169984,300.0,337.5782881002088,161700.0
479,170570,850.0,338.6458333333333,162550.0
480,170856,350.0,338.66943866943865,162900.0
481,171092,400.0,338.7966804979253,163300.0
482,171427,350.0,338.8198757763975,163650.0
483,171844,550.0,339.25619834710744,164200.0
484,172110,300.0,339.17525773195877,164500.0
485,172468,350.0,339.1975308641975,164850.0
486,173179,800.0,340.14373716632446,165650.0
487,173555,350.0,340.1639344262295,166000.0
488,173911,400.0,340.28629856850716,166400.0
489,174503,600.0,340.81632653061223,167000.0
490,175208,800.0,341.7515274949084,167800.0
491,175574,350.0,341.7682926829268,168150.0
492,175999,400.0,341.88640973630834,168550.0
493,176537,850.0,342.914979757085,169400.0
494,176808,300.0,342.82828282828285,169700.0
495,177266,650.0,343.4475806451613,170350.0
496,177689,400.0,343.56136820925553,170750.0
497,177973,350.0,343.574297188755,171100.0
498,178309,300.0,343.4869739478958,171400.0
499,178644,400.0,343.6,171800.0
500,178906,200.0,343.313373253493,172000.0
501,179222,400.0,343.42629482071715,172400.0
502,179842,650.0,344.0357852882704,173050.0
503,180258,400.0,344.1468253968254,173450.0
504,180684,750.0,344.9504950495049,174200.0
505,181124,500.0,345.25691699604744,174700.0
506,181419,200.0,344.9704142011834,174900.0
507,181686,300.0,344.88188976377955,175200.0
508,182057,250.0,344.6954813359529,175450.0
509,182357,300.0,344.6078431372549,175750.0
510,182764,400.0,344.7162426614481,176150.0
511,183190,600.0,345.21484375,176750.0
512,183486,450.0,345.41910331384014,177200.0
513,184199,900.0,346.49805447470817,178100.0
514,184532,350.0,346.50485436893206,178450.0
515,184980,500.0,346.80232558139534,178950.0
516,185504,500.0,347.0986460348162,179450.0
517,185784,300.0,347.007722007722,179750.0
518,186218,550.0,347.39884393063585,180300.0
519,186491,250.0,347.21153846153845,180550.0
520,186937,500.0,347.5047984644914,181050.0
521,187237,350.0,347.5095785440613,181400.0
522,187636,600.0,347.9923518164436,182000.0
523,187901,150.0,347.6145038167939,182150.0
524,188195,250.0,347.42857142857144,182400.0
525,188439,250.0,347.24334600760454,182650.0
526,188838,500.0,347.53320683111957,183150.0
527,189278,300.0,347.4431818181818,183450.0
528,189595,550.0,347.82608695652175,184000.0
529,190025,500.0,348.1132075471698,184500.0
530,190435,450.0,348.3050847457627,184950.0
531,190909,600.0,348.7781954887218,185550.0
532,191292,350.0,348.780487804878,185900.0
533,191779,900.0,349.812734082397,186800.0
534,192184,450.0,350.0,187250.0
535,192520,400.0,350.09328358208955,187650.0
536,192936,500.0,350.37243947858474,188150.0
537,193274,400.0,350.4646840148699,188550.0
538,193590,400.0,350.556586270872,188950.0
539,193954,400.0,350.64814814814815,189350.0
540,194204,300.0,350.55452865064694,189650.0
541,194583,500.0,350.83025830258305,190150.0
542,194890,250.0,350.64456721915286,190400.0
543,195298,450.0,350.8272058823529,190850.0
544,195524,200.0,350.55045871559633,191050.0
545,195810,350.0,350.54945054945057,191400.0
